Date,Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility_20,Tomorrow_Close,Target,Lag_1,Lag_2,Lag_3,EMA_20,Momentum,Price_Range
2014-03-03,169.45460510253906,170.171747075306,168.13633894189542,168.7585687923389,11635479,0.0043127460279219,170.2961669921875,171.4388313293457,0.0098405628482644,171.46888732910156,1,-0.0132600601591036,0.0001851982589757,-0.0022157628089186,171.62894402186123,-1.70843505859375,2.0354081334105842
2014-03-04,171.46888732910156,171.82745827315077,169.285852454087,169.37021877508056,8997053,0.0118868544489754,170.32148132324218,171.354988861084,0.0099465038883216,170.21392822265625,0,0.0043127460279219,-0.0132600601591036,0.0001851982589757,171.6137005273127,0.1265716552734375,2.5416058190637614
2014-03-05,170.21392822265625,172.53405861570047,169.82371986679144,172.01730076490483,11827655,-0.0073188735635559,170.17173461914064,171.20154418945313,0.0100583752519849,173.47265625,1,0.0118868544489754,0.0043127460279219,-0.0132600601591036,171.48038887925017,-0.7487335205078125,2.710338748909038
2014-03-06,173.47265625,173.88395617425525,170.69904284869625,170.709588639579,10172590,0.0191448964333931,170.6674011230469,171.2563850402832,0.0109372887318593,183.3753967285156,1,-0.0073188735635559,0.0118868544489754,0.0043127460279219,171.6701286288454,2.47833251953125,3.1849133255589948
2014-03-07,183.3753967285156,184.3456374443214,174.01046888720668,174.01046888720668,33597187,0.0570853106915263,173.5970947265625,171.82112655639648,0.0167203326801994,186.7606964111328,1,0.0191448964333931,-0.0073188735635559,0.0118868544489754,172.78491606690923,14.648468017578097,10.335168557114713
2014-03-10,186.7606964111328,190.5994761807041,182.1098768224925,182.46844772224333,32869474,0.0184610353570446,177.05831298828124,172.5698974609375,0.017007122566123,184.5038452148437,0,0.0570853106915263,0.0191448964333931,-0.0073188735635559,174.1159427663591,17.30609130859375,8.489599358211592
2014-03-11,184.5038452148437,187.2563665549825,183.9449043155792,186.66578828857985,12780183,-0.0120841870889198,179.6653045654297,173.1267303466797,0.017348210460775,183.7867126464844,0,0.0184610353570446,0.0570853106915263,0.0191448964333931,175.1052668090719,13.03495788574213,3.3114622394032835
2014-03-12,183.7867126464844,186.2228604378064,183.0063101379907,184.3456535738696,9431389,-0.0038868163832805,182.3798614501953,173.8238265991211,0.0165433835266818,185.51629638671875,1,-0.0120841870889198,0.0184610353570446,0.0570853106915263,175.93207117453977,13.572784423828153,3.2165502998156796
2014-03-13,185.51629638671875,188.722301206822,184.4933265392664,184.5566012828415,17221827,0.0094108203761238,184.78858947753903,174.4739959716797,0.0163693857717674,186.9083709716797,1,-0.0038868163832805,-0.0120841870889198,0.0184610353570446,176.84485452808062,12.04364013671875,4.228974667555605
2014-03-14,186.9083709716797,187.70986508527736,183.3015981810979,184.34565954263687,16540547,0.0075037859857824,185.49518432617188,175.30450057983398,0.0159090157646705,189.0808563232422,1,0.0094108203761238,-0.0038868163832805,-0.0120841870889198,177.80328466556625,3.532974243164091,4.40826690417947
2014-03-18,189.0808563232422,191.6857367812835,187.6149493137696,187.6149493137696,19034847,0.0116232640639282,185.9592163085937,176.08912887573243,0.0156859818642603,190.46237182617188,1,0.0075037859857824,0.0094108203761238,-0.0038868163832805,178.87733910915443,2.320159912109375,4.070787467513895
2014-03-19,190.46237182617188,191.9177328534593,188.8277183176628,189.8295963674736,16376397,0.0073064800413635,187.1509216308594,177.04565887451173,0.0152150913818866,191.0951690673828,1,0.0116232640639282,0.0075037859857824,0.0094108203761238,179.9806755583942,5.958526611328182,3.090014535796513
2014-03-20,191.0951690673828,191.4115568561077,189.43943775133607,190.16711136162832,29711945,0.0033224265514684,188.61261291503905,178.02486419677734,0.015189194638344,186.8345184326172,0,0.0073064800413635,0.0116232640639282,0.0075037859857824,181.03919874972644,7.308456420898409,1.9721191047716218
2014-03-21,186.8345184326172,192.6454170777254,186.06466176265388,191.30605964718788,22050970,-0.0222959620358756,188.8762573242188,178.8005271911621,0.0163694516563161,190.96861267089844,1,0.0033224265514684,0.0073064800413635,0.0116232640639282,181.5911339576208,1.3182220458984375,6.580755315071514
2014-03-24,190.96861267089844,191.67519467501967,187.95243227629328,187.98406964603785,28815466,0.0221270366576946,189.6883056640625,179.85460968017577,0.0165301371663361,185.46356201171875,0,-0.0222959620358756,0.0033224265514684,0.0073064800413635,182.48422716840912,4.06024169921875,3.7227623987263883
2014-03-25,185.46356201171875,186.1385066699487,184.02929229313165,185.40028726999347,31299573,-0.0288269919448317,188.9648468017578,180.56963577270508,0.0182609609902376,187.9735107421875,1,0.0221270366576946,-0.0222959620358756,0.0033224265514684,182.76797334396244,-3.6172943115234375,2.10921437681705
2014-03-26,187.9735107421875,190.4518415984087,185.85373671805647,185.87482829641485,13811011,0.013533379296954,188.46707458496093,181.40119552612305,0.0183615127971562,189.9878387451172,1,-0.0288269919448317,0.0221270366576946,-0.0222959620358756,183.26373881046004,-2.488861083984375,4.598104880352224
2014-03-27,189.9878387451172,190.86316752619632,188.16336064862188,188.7433932125257,55407935,0.0107160205444714,188.2456085205078,182.3524543762207,0.0183290908512753,193.2360076904297,1,0.013533379296954,-0.0288269919448317,0.0221270366576946,183.90412928042738,-1.107330322265625,2.6998068775744457
2014-03-28,193.2360076904297,194.03751585817875,189.829619097235,189.829619097235,18667646,0.0170967203309795,189.52590637207032,183.46453857421875,0.0184631561178241,196.31549072265625,1,0.0107160205444714,0.013533379296954,-0.0288269919448317,184.7928796051895,6.4014892578125,4.207896760943754
2014-03-31,196.31549072265625,198.2243210114644,192.61380567899167,193.2571129688129,18751896,0.0159363830221539,190.59528198242188,184.84396667480468,0.0179838111056623,198.81491088867188,1,0.0170967203309795,0.0107160205444714,0.013533379296954,185.89027114018634,5.3468780517578125,5.610515332472744
2014-04-01,198.81491088867188,199.3211228977628,196.0096462183726,197.42282434371523,15640608,0.0127316502473391,193.2655517578125,186.3119819641113,0.0179975791702466,202.10528564453125,1,0.0159363830221539,0.0170967203309795,0.0107160205444714,187.1211892114707,13.351348876953125,3.311476679390182
2014-04-02,202.10528564453125,202.90679387367183,197.8657652699464,199.32112658296896,26780181,0.0165499395450365,196.09190673828124,187.8438018798828,0.0180782382645736,200.9346923828125,0,0.0127316502473391,0.0159363830221539,0.0170967203309795,188.54824601461934,14.13177490234375,5.041028603725437
2014-04-03,200.9346923828125,203.10718171266976,198.35090311190743,201.81002122147467,26550895,-0.0057919972651166,198.28127746582032,189.3798400878906,0.0180114345185082,199.1629333496093,0,0.0165499395450365,0.0127316502473391,0.0159363830221539,189.72790757349486,10.946853637695312,4.756278600762329
2014-04-04,199.1629333496093,201.0612320121676,198.59344656680744,200.797587242272,12513877,-0.0088175865112813,199.46666259765624,190.6643539428711,0.0182242924384254,199.141845703125,0,-0.0057919972651166,0.0165499395450365,0.0127316502473391,190.62648145693433,5.926925659179602,2.467785445360164
2014-04-07,199.141845703125,201.41980695917363,197.0748143469884,199.1102083301124,12905249,-0.0001058813812876,200.03193359375,191.4526763916016,0.0139520079955548,202.93844604492188,1,-0.0088175865112813,-0.0057919972651166,0.0165499395450365,191.4374685280001,2.82635498046875,4.344992612185223
2014-04-09,202.93844604492188,203.8981411998718,199.77462421883104,200.3757483946124,13438946,0.01906480442818,200.856640625,192.261563873291,0.0139850452198523,204.393783569336,1,-0.0001058813812876,-0.0088175865112813,-0.0057919972651166,192.5327997200879,4.12353515625,4.123516981040751
2014-04-10,204.393783569336,205.4167533516376,202.9489681102393,203.47627168627645,10649501,0.0071713248661218,201.31434020996093,193.2560607910156,0.0134536629673468,201.16668701171875,0,0.01906480442818,-0.0001058813812876,-0.0088175865112813,193.6624172295401,2.2884979248047443,2.4677852413983032
2014-04-11,201.16668701171875,204.81564321293817,200.50228812136004,202.9700735310417,11691621,-0.0157886238087201,201.3607391357422,194.1250595092773,0.0141241269560054,200.1858825683593,0,0.0071713248661218,0.01906480442818,-0.0001058813812876,194.3771095897476,0.23199462890625,4.313355091578131
2014-04-15,200.1858825683593,201.2194121992296,197.54936474220867,200.37572086293088,9264526,-0.0048755808326369,201.5653289794922,194.85853881835936,0.014230125613453,198.54071044921875,0,-0.0157886238087201,0.0071713248661218,0.01906480442818,194.93032606390108,1.02294921875,3.670047457020928
2014-04-16,198.54071044921875,202.2740328948571,197.86576578281145,199.63750081206567,12381278,-0.0082182224741986,201.44510192871093,195.4401557922364,0.0144535952841169,202.29510498046875,1,-0.0048755808326369,-0.0157886238087201,0.0071713248661218,195.2741721958361,-0.60113525390625,4.40826711204565
2014-04-17,202.29510498046875,202.8645916878413,199.06799486558987,199.32110789099195,7845800,0.0189099481046244,201.31643371582032,196.10086822509768,0.0147675700910085,202.4005584716797,1,-0.0082182224741986,-0.0048755808326369,-0.0157886238087201,195.94283246103922,-0.643341064453125,3.796596822251445
2014-04-21,202.4005584716797,204.58359314909177,201.66232507015584,204.58359314909177,11817203,0.0005212854320975,200.91778869628905,196.69777755737303,0.0147531442987646,204.1195831298828,1,0.0189099481046244,-0.0082182224741986,-0.0048755808326369,196.55785398586212,-1.9932250976563068,2.921268078935924
2014-04-22,204.1195831298828,208.5489417071612,201.6623436281081,202.48494341868863,19331824,0.0084931813982305,201.50836791992188,197.34899826049804,0.0148015890575585,203.99302673339844,0,0.0005212854320975,0.0189099481046244,-0.0082182224741986,197.27801866624506,2.9528961181640625,6.886598079053101
2014-04-23,203.99302673339844,207.1252107777932,203.3813568461804,204.38323503518149,15288495,-0.0006200110471705,202.2697967529297,198.2069236755371,0.0135622460372965,203.99302673339844,0,0.0084931813982305,0.0005212854320975,0.0189099481046244,197.9175432440692,3.8071441650391478,3.74385393161279
2014-04-24,203.99302673339844,203.99302673339844,203.99302673339844,203.99302673339844,0,0.0,203.3602600097656,198.8581443786621,0.0129358449022614,200.00662231445312,0,-0.0006200110471705,0.0084931813982305,0.0005212854320975,198.49616071924342,5.4523162841796875,0.0
2014-04-25,200.00662231445312,204.38325215937,199.53204765464704,204.17233634604605,13252156,-0.0195418661254298,202.9025634765625,199.58529739379884,0.011839102207317,199.32110595703125,0,0.0,-0.0006200110471705,0.0084931813982305,198.64001420450148,-2.288482666015625,4.8512045047229435
2014-04-28,199.32110595703125,201.6412359216061,198.5512351787216,200.3335298891649,16610579,-0.0034274682982451,202.2866729736328,200.152677154541,0.0117156509935648,198.329818725586,0,-0.0195418661254298,0.0,-0.0006200110471705,198.7048800856948,-3.0794525146484375,3.0900007428844845
2014-04-29,198.329818725586,200.744875423107,197.84469822774253,199.5426129302801,8396497,-0.0049733179368319,201.12872009277345,200.56977615356445,0.0116970721753379,197.3806304931641,0,-0.0034274682982451,-0.0195418661254298,0.0,198.66915995616063,-5.789764404296818,2.9001771953644777
2014-04-30,197.3806304931641,202.4849334684052,195.9674524443566,199.0890906513837,14391181,-0.0047859078303056,199.80624084472657,200.7770072937012,0.0112466257374979,195.7565460205078,0,-0.0049733179368319,-0.0034274682982451,-0.0195418661254298,198.54644286444668,-6.612396240234347,6.517481024048578
2014-05-02,195.7565460205078,199.8273480205955,195.31362280333465,198.26652873012148,9070553,-0.0082281856563048,198.15894470214843,200.74906005859376,0.0108627556000969,199.71128845214844,1,-0.0047859078303056,-0.0049733179368319,-0.0034274682982451,198.2807384031192,-8.236480712890625,4.5137252172608555
2014-05-05,199.71128845214844,202.16852761334047,195.1026520812628,195.1026520812628,15199246,0.0202023508895907,198.0998779296875,200.7938789367676,0.0114398507778359,203.1915283203125,1,-0.0082281856563048,-0.0047859078303056,-0.0049733179368319,198.41698126493148,-0.2953338623046875,7.065875532077683
2014-05-06,203.1915283203125,203.9613850379409,199.85896026090708,199.93278078781964,12392211,0.0174263552908675,198.8739624023437,200.84819107055665,0.0115069077228533,202.6641998291016,0,0.0202023508895907,-0.0082281856563048,-0.0047859078303056,198.87170003211062,3.87042236328125,4.102424777033804
2014-05-07,202.6641998291016,204.88943170599524,201.86270578572007,202.50601299418912,10571569,-0.0025952287261682,199.74083862304687,200.9346664428711,0.0114393873132665,202.5482177734375,0,0.0174263552908675,0.0202023508895907,-0.0082281856563048,199.23289048896692,4.334381103515597,3.026725920275169
2014-05-08,202.5482177734375,204.615248956262,200.53391554121296,203.13879609998355,11949181,-0.0005722868457374,200.77435607910155,201.1039306640625,0.0112329888312556,210.4155731201172,1,-0.0025952287261682,0.0174263552908675,0.0202023508895907,199.5486359446308,5.167587280273409,4.081333415049045
2014-05-09,210.4155731201172,210.7108692820997,201.5990403731298,201.5990403731298,18452114,0.0388418887767247,203.70616149902344,201.6676170349121,0.0140673730299262,216.9752655029297,1,-0.0005722868457374,-0.0025952287261682,0.0174263552908675,200.58358234229618,14.659027099609375,9.111828908969898
2014-05-12,216.9752655029297,221.256982981084,209.6773816717544,209.84611431253137,30847764,0.0311749376984937,207.1589569091797,202.3694580078125,0.0150297472848218,224.29425048828125,1,0.0388418887767247,-0.0005722868457374,-0.0025952287261682,202.14469502426127,17.26397705078125,11.579601309329604
2014-05-13,224.29425048828125,225.4332380301248,218.19861500474744,219.3586800464381,26863271,0.0337318862976698,211.37950134277344,203.36448135375977,0.0164789174102866,220.5187530517578,0,0.0311749376984937,0.0388418887767247,-0.0005722868457374,204.25417649702507,21.10272216796875,7.234623025377374
2014-05-14,220.5187530517578,225.26448506508868,219.5906954122149,224.42080782172536,19375695,-0.016832787413428,214.95041198730468,204.3320846557617,0.0165490296854186,222.1850433349609,1,0.0337318862976698,0.0311749376984937,0.0388418887767247,205.80318378795198,17.85455322265622,5.673789652873779
2014-05-15,222.1850433349609,223.57712987757893,219.20050023639453,220.5187662477855,20864719,0.0075562293915747,218.87777709960932,205.4320426940918,0.0164020083478704,229.88351440429688,1,-0.016832787413428,0.0337318862976698,0.0311749376984937,207.3633608876671,19.63682556152341,4.376629641184394
2014-05-16,229.88351440429688,243.94171130714727,226.23051716031893,232.19460241834705,52633579,0.0346489167487746,222.7713653564453,206.9991828918457,0.0173108922744932,238.5740203857422,1,0.0075562293915747,-0.016832787413428,0.0337318862976698,209.50813741306044,19.467941284179688,17.711194146828348
2014-05-19,238.5740203857422,239.57513438651264,231.51295892950696,232.3862747732651,23797958,0.0378039547723343,227.09111633300785,208.81312866210936,0.0184449377294974,230.0113220214844,0,0.0346489167487746,0.0075562293915747,-0.016832787413428,212.27631674379205,21.5987548828125,8.06217545700568
2014-05-20,230.0113220214844,240.48042119567216,229.12737041903955,240.24612453975456,22509088,-0.0358911601121239,228.23453063964843,210.1936668395996,0.0209013199777079,229.7024841308593,0,0.0378039547723343,0.0346489167487746,0.0075562293915747,213.96536486547706,5.717071533203153,11.353050776632614
2014-05-21,229.7024841308593,234.93170185989803,228.7120197964889,230.0113297331055,21991587,-0.0013427073411464,230.0712768554688,211.47281188964843,0.0209705411376825,234.4736785888672,1,-0.0358911601121239,0.0378039547723343,0.0346489167487746,215.46413812884677,9.183731079101477,6.219682063409124
2014-05-22,234.4736785888672,237.15752493587271,231.0443288468616,231.3212390453629,18745180,0.0207711922492301,232.52900390625,212.99684448242184,0.0211529308775087,240.15025329589844,1,-0.0013427073411464,-0.0358911601121239,0.0378039547723343,217.2745705536106,12.288635253906278,6.113196089011126
2014-05-23,240.15025329589844,241.11943208595235,234.72933866770623,236.7635164389201,16566818,0.0242098590391661,234.5823516845703,214.8047058105469,0.0214104660057581,234.6654052734375,0,0.0207711922492301,-0.0013427073411464,-0.0358911601121239,219.45320700525707,10.266738891601562,6.390093418246124
2014-05-26,234.6654052734375,242.82340064207165,228.97821684861145,241.2258952945124,16073584,-0.0228392348006514,233.80062866210932,216.5376449584961,0.0216483979753256,231.73663330078125,0,0.0242098590391661,0.0207711922492301,-0.0013427073411464,220.90198779270284,-3.9086151123046875,13.845183793460194
2014-05-27,231.73663330078125,236.0073357108456,228.9995373009045,234.94232257008764,11273379,-0.0124806294700472,234.14569091796875,218.1584213256836,0.0219971266364217,231.93896484375,1,-0.0228392348006514,0.0242098590391661,0.0207711922492301,221.9338587934722,1.7253112792968466,7.007798409941103
2014-05-28,231.93896484375,235.709124190512,231.05499916181105,232.08806269220844,11351815,0.0008731098751493,234.59298706054688,219.8388786315918,0.0218569690192322,228.6693878173828,0,-0.0124806294700472,-0.0228392348006514,0.0242098590391661,222.8867260363558,2.2364807128907103,4.654125028700946
2014-05-29,228.6693878173828,232.89749076118733,227.561761090208,232.7057935181448,27659174,-0.0140967130234879,233.43212890625,221.4033164978028,0.0222412878431757,226.7843170166016,0,0.0008731098751493,-0.0124806294700472,-0.0228392348006514,223.43745572978696,-5.804290771484375,5.335729670979333
2014-05-30,226.7843170166016,232.1093828324761,225.7832029369666,231.10828297159583,17293884,-0.0082436517575612,230.75894165039065,222.95470504760743,0.0222418680596845,230.5118560791016,1,-0.0140967130234879,0.0008731098751493,-0.0124806294700472,223.7562044237693,-13.365936279296847,6.326179895509483
2014-06-02,230.5118560791016,231.80053021423936,226.912108284518,228.924986229844,8806299,0.0164364939848424,229.92823181152343,224.49473342895507,0.0221454508809191,233.32351684570312,1,-0.0082436517575612,-0.0140967130234879,0.0008731098751493,224.39959981951526,-4.153549194335909,4.888421929721346
2014-06-03,233.32351684570312,234.7293393926849,229.47880809150573,230.74618261894733,10874352,0.0121974670389044,230.2456085205078,226.0013328552246,0.02205188048214,229.51075744628903,0,0.0164364939848424,-0.0082436517575612,-0.0140967130234879,225.2494966791522,1.586883544921875,5.250531301179166
2014-06-04,229.51075744628903,234.6867398096257,229.24451125508384,232.7377608149827,8826406,-0.0163410849063082,229.7599670410156,227.343660736084,0.0225800571057417,232.1519927978516,1,0.0121974670389044,0.0164364939848424,-0.0082436517575612,225.65533103792714,-2.428207397460966,5.442228554541856
2014-06-05,232.1519927978516,233.2170059443167,226.6884648346072,229.7237565676591,19974435,0.0115081113449797,230.45648803710932,228.8238494873047,0.0225430162952644,239.07460021972656,1,-0.0163410849063082,0.0121974670389044,0.0164364939848424,226.27406072934852,3.4826049804687784,6.528541109709494
2014-06-06,239.07460021972656,241.33242475093303,235.1766423085345,235.87954645798908,29319340,0.0298192892442792,232.9145446777344,230.2568008422852,0.0219566907279371,239.12782287597656,1,0.0115081113449797,-0.0163410849063082,0.0121974670389044,227.49315972843215,12.290283203124972,6.155782442398532
2014-06-09,239.12782287597656,241.2685131934876,236.8806483083769,240.69339302422816,13497804,0.0002226194510044,234.6377380371094,231.3644287109375,0.0212141013518255,238.2012939453125,0,0.0298192892442792,0.0115081113449797,-0.0163410849063082,228.60122288534114,8.615966796874972,4.387864885110702
2014-06-10,238.2012939453125,240.78927807062823,234.3991845069592,240.78927807062823,15760599,-0.0038746178488172,235.6132934570313,232.05978088378907,0.0201829578944956,234.7506256103516,0,0.0002226194510044,0.0298192892442792,0.0115081113449797,229.51551536724315,4.877777099609375,6.390093563669041
2014-06-11,234.7506256103516,238.56337038392329,232.70579810259693,238.56337038392329,15164409,-0.01448635428384,236.66126708984376,232.7713745117188,0.0200668340014444,233.05723571777344,0,-0.0038746178488172,0.0002226194510044,0.0298192892442792,230.01409729515825,5.239868164062557,5.857572281326355
2014-06-12,233.05723571777344,237.17885436341297,230.916559654004,233.9944506657804,11767348,-0.0072135692425753,236.84231567382807,233.3149841308594,0.0201743156960048,230.44796752929688,0,-0.01448635428384,-0.0038746178488172,0.0002226194510044,230.303920002074,0.9052429199218466,6.2622947094089625
2014-06-13,230.44796752929688,235.7943473402221,228.48833872907744,234.36722512973577,14646904,-0.0111958256968099,235.1169891357422,233.34320678710932,0.0189037741570793,226.94403076171875,0,-0.0072135692425753,-0.01448635428384,-0.0038746178488172,230.31763881419045,-8.626632690429688,7.306008611144648
2014-06-16,226.94403076171875,230.8952372526502,225.1761137254308,230.8952372526502,14371376,-0.0152048933437985,232.68023071289065,232.7617073059082,0.0169863608256377,232.1839294433593,1,-0.0111958256968099,-0.0072135692425753,-0.01448635428384,229.99634280919312,-12.183792114257812,5.719123527219381
2014-06-17,232.1839294433593,232.8761836844868,225.37847846854933,225.37847846854933,15824961,0.0230889469269286,231.4767578125,232.870337677002,0.0159463026576304,227.2209625244141,0,-0.0152048933437985,-0.0111958256968099,-0.0072135692425753,230.20468439339942,-6.01736450195321,7.497705215937458
2014-06-18,227.2209625244141,234.6547687836133,225.92163857402247,231.74727532930743,19212704,-0.021375152582022,229.9708251953125,232.7462615966797,0.0166860958000258,221.97042846679688,0,0.0230889469269286,-0.0152048933437985,-0.0111958256968099,229.92052040587703,-7.5296630859375,8.733130209590826
2014-06-19,221.97042846679688,228.9675766914617,219.7339038230701,228.76522960762588,23126286,-0.0231076129564985,227.7534637451172,232.12109909057617,0.0166389732914627,220.77761840820312,0,-0.021375152582022,0.0230889469269286,-0.0152048933437985,229.1633687926313,-11.086807250976562,9.23367286839158
2014-06-20,220.77761840820312,223.5253499183286,220.2983610935732,222.77984643932305,12855084,-0.005373734090765,225.81939392089845,231.1524673461914,0.0153984155030469,221.0864715576172,1,-0.0231076129564985,-0.021375152582022,0.0230889469269286,228.36472589887623,-9.67034912109375,3.2269888247554093
2014-06-23,221.0864715576172,222.56684293868744,218.11507894853568,220.88412446573705,14768300,0.0013989332416974,224.6478820800781,230.4735206604004,0.0147863008067305,225.751220703125,1,-0.005373734090765,-0.0231076129564985,-0.021375152582022,227.67155881875632,-5.8575592041015625,4.451763990151761
2014-06-24,225.751220703125,226.37957581902737,222.58811699467915,222.58811699467915,11890148,0.0210992066255493,223.3613403320313,230.1742500305176,0.0155258725248396,223.8661499023437,0,0.0013989332416974,-0.005373734090765,-0.0231076129564985,227.4886694744105,-6.43270874023429,3.7914588243482115
2014-06-25,223.8661499023437,225.6447310813014,223.2590944541004,225.2826220940804,10564797,-0.0083502131014399,222.6903778076172,229.77060928344727,0.0155980712539387,215.5377349853516,0,0.0210992066255493,0.0013989332416974,-0.005373734090765,227.14366761040415,-3.3548126220703978,2.385636627200995
2014-06-26,215.5377349853516,218.7327884520521,214.4301225168969,218.32808006814463,24480677,-0.0372026539993884,221.40383911132807,229.1140266418457,0.0173278899481462,215.58035278320312,1,-0.0083502131014399,0.0210992066255493,0.0013989332416974,226.03834069373247,-6.432693481445284,4.302665935155204
2014-06-27,215.58035278320312,218.0085890752825,214.53663930431665,215.1330449752868,9225499,0.0001977277800309,220.36438598632813,228.55382843017577,0.0172913382684203,216.2832489013672,1,-0.0372026539993884,-0.0083502131014399,0.0210992066255493,225.04234184511063,-5.197265625,3.4719497709658356
2014-06-30,216.2832489013672,217.26306319531184,213.0029967202797,215.67619344547293,20656550,0.003260483198443,219.4037414550781,227.84239807128907,0.016779819790337,214.70703125,0,0.0001977277800309,-0.0372026539993884,-0.0083502131014399,224.20814251713506,-4.80322265625,4.260066475032147
2014-07-01,214.70703125,217.38021378448067,214.48337025732224,216.6666598584452,9653273,-0.0072877472452154,217.1949035644531,226.9115737915039,0.0164097290723677,216.8903045654297,1,0.003260483198443,0.0001977277800309,-0.0372026539993884,223.30327477740792,-11.044189453125,2.8968435271584383
